"NO","KODE BARANG","NAMA BARANG","SATUAN","SALDO AWAL","HARGA","TOTAL"
"9858ffee-7d7b-11eb-9858-309c234ddeac","4.4.635","Mess aesculap 10","pcs","","",""
"9859bc22-7d7b-11eb-9858-309c234ddeac","4.4.636","Mess aesculap 11","pcs","","",""
"9859bba7-7d7b-11eb-9858-309c234ddeac","4.4.637","Metanol","pcs","","",""
"9858ff4b-7d7b-11eb-9858-309c234ddeac","4.4.638","Metanol p.a 100 ml","pcs","","",""
"9858fe87-7d7b-11eb-9858-309c234ddeac","4.4.639","Metenamin Mandelat 500 mg tablet","tablet","","",""
"9858fde1-7d7b-11eb-9858-309c234ddeac","4.4.640","Metformin HCl 500 mg tablet","tablet","","",""
"9858fd4c-7d7b-11eb-9858-309c234ddeac","4.4.641","Metformin HCl 850 mg tablet","tablet","","",""
"9858fcc6-7d7b-11eb-9858-309c234ddeac","4.4.642","Methanyl Yellow test kit","pcs","","",""
"9858fc5e-7d7b-11eb-9858-309c234ddeac","4.4.643","Methyl Orange","pcs","","",""
"9859baf1-7d7b-11eb-9858-309c234ddeac","4.4.644","Methyl Red Indikator","pcs","","",""
"9859ba6c-7d7b-11eb-9858-309c234ddeac","4.4.645","Metil Prednisolon 4 mg tablet","tablet","","",""
"9859b9e6-7d7b-11eb-9858-309c234ddeac","4.4.646","Metil Prednisolon 8 mg tablet","tablet","","",""
"9859b961-7d7b-11eb-9858-309c234ddeac","4.4.647","Metildopa 250 mg tablet","tablet","","",""
"9858fba6-7d7b-11eb-9858-309c234ddeac","4.4.648","Metilergometrin maleat 0,125 mg tablet","tablet","","",""
"9858fb00-7d7b-11eb-9858-309c234ddeac","4.4.649","Metilergometrin maleat 0,2 mg/ml injeksi","Ampul","","",""
"9858fa86-7d7b-11eb-9858-309c234ddeac","4.4.650","Metoklopramida HCl 10 mg tablet","tablet","","",""
"9859b8db-7d7b-11eb-9858-309c234ddeac","4.4.651","Metoklopramida HCl 5 mg/ml injeksi","Ampul","","",""
"9859b87d-7d7b-11eb-9858-309c234ddeac","4.4.652","Metronidazol 125 mg/ 5 ml sirup","botol","","",""
"9859b821-7d7b-11eb-9858-309c234ddeac","4.4.653","Metronidazol 250 mg tablet","tablet","","",""
"9859b7c4-7d7b-11eb-9858-309c234ddeac","4.4.654","Metronidazol 5 mg/ml infus","botol","","",""
"9859b74a-7d7b-11eb-9858-309c234ddeac","4.4.655","Metronidazol 500 mg ovula","pcs","","",""
"9859b6bf-7d7b-11eb-9858-309c234ddeac","4.4.656","Metronidazol 500 mg tablet","tablet","","",""
"9859b652-7d7b-11eb-9858-309c234ddeac","4.4.657","Metylen Blue","pcs","","",""
"9859b5d8-7d7b-11eb-9858-309c234ddeac","4.4.658","Micro aplicator","biji","","",""
"9859b553-7d7b-11eb-9858-309c234ddeac","4.4.659","Microbrusher","pcs","","",""
"9859b4ec-7d7b-11eb-9858-309c234ddeac","4.4.660","Mikonazol krim 2 % krim","tube","","",""
"9859b490-7d7b-11eb-9858-309c234ddeac","4.4.661","Mikonazol krim 2 % serbuk","botol","","",""
"9859b415-7d7b-11eb-9858-309c234ddeac","4.4.662","Mikropipet","set","","",""
"9858f996-7d7b-11eb-9858-309c234ddeac","4.4.663","Mineral Mix","pcs","","",""
"9858f91e-7d7b-11eb-9858-309c234ddeac","4.4.664","Miniaplikator","set","","",""
"9859b38a-7d7b-11eb-9858-309c234ddeac","4.4.665","Minyak kayu putih","botol","","",""
"9859b323-7d7b-11eb-9858-309c234ddeac","4.4.666","Minyak telon","botol","","",""
"9859b2c7-7d7b-11eb-9858-309c234ddeac","4.4.667","Minyak VCO","pcs","","",""
"9859b26b-7d7b-11eb-9858-309c234ddeac","4.4.668","Misoprostol tablet","tablet","","",""
"9859b20f-7d7b-11eb-9858-309c234ddeac","4.4.669","Mitela","set","","",""
"9859b1b3-7d7b-11eb-9858-309c234ddeac","4.4.670","MP ASI","pcs","","",""
"9859b138-7d7b-11eb-9858-309c234ddeac","4.4.671","MR/VP (Methyl Red Voges Preskauer Broth)","pcs","","",""
"9859b0ac-7d7b-11eb-9858-309c234ddeac","4.4.672","MSA (Mannitol Salt Phenol-Red Agar)","pcs","","",""
"9859b02c-7d7b-11eb-9858-309c234ddeac","4.4.673","Mucus serenity","pcs","","",""
"9859afa7-7d7b-11eb-9858-309c234ddeac","4.4.674","Multivitamin sirup anak","botol","","",""
"9859af40-7d7b-11eb-9858-309c234ddeac","4.4.675","Multivitamin tablet","tablet","","",""
"9859aec5-7d7b-11eb-9858-309c234ddeac","4.4.676","Mummifying pasta (Iodoform pasta)","set","","",""
"9859ae3a-7d7b-11eb-9858-309c234ddeac","4.4.677","Murexide","pcs","","",""
"9858f824-7d7b-11eb-9858-309c234ddeac","4.4.678","N-(l-Naptyhl)-Ethyenediamine dihydrochloride","pcs","","",""
"9859adc2-7d7b-11eb-9858-309c234ddeac","4.4.679","Na OCl","botol","","",""
"9859ad66-7d7b-11eb-9858-309c234ddeac","4.4.680","Narkoba test","pcs","","",""
"9859aceb-7d7b-11eb-9858-309c234ddeac","4.4.681","n-Asetil Sistein 200 mg granul","Sachet","","",""
"9859ac61-7d7b-11eb-9858-309c234ddeac","4.4.682","n-Asetil Sistein 200 mg kapsul","kapsul","","",""
"9859abd6-7d7b-11eb-9858-309c234ddeac","4.4.683","Nasopharingeal Airway (NPA)","set","","",""
"9859ab6f-7d7b-11eb-9858-309c234ddeac","4.4.684","Natrium arsenic","pcs","","",""
"9859aaf4-7d7b-11eb-9858-309c234ddeac","4.4.685","Natrium bikarbonat 500 mg tablet","tablet","","",""
"9859aa69-7d7b-11eb-9858-309c234ddeac","4.4.686","Natrium Chlorid Z.A (NaCl)","pcs","","",""
"9859a9de-7d7b-11eb-9858-309c234ddeac","4.4.687","Natrium diklofenak 25 mg tablet","tablet","","",""
"9859a953-7d7b-11eb-9858-309c234ddeac","4.4.688","Natrium diklofenak 50 mg tablet","tablet","","",""
"9859a8ce-7d7b-11eb-9858-309c234ddeac","4.4.689","Natrium diklofenak krim / voltaren 5 gr","tube","","",""
"9859a862-7d7b-11eb-9858-309c234ddeac","4.4.690","Natrium Fluorid (NaF)","pcs","","",""
"9859a7e7-7d7b-11eb-9858-309c234ddeac","4.4.691","Natrium Klorida (NaCl 0,9 %) larutan infus","botol","","",""
"9859a75b-7d7b-11eb-9858-309c234ddeac","4.4.692","Natrium levotiroksin / Eutyrox","tablet","","",""
"9859a6ee-7d7b-11eb-9858-309c234ddeac","4.4.693","Natrium Nitrit (NaNO2)","pcs","","",""
"9859a692-7d7b-11eb-9858-309c234ddeac","4.4.694","Natrium tiosulfat 25 % injeksi","Ampul","","",""
"9859a618-7d7b-11eb-9858-309c234ddeac","4.4.695","Natriumazid (NaN3)","pcs","","",""
"9859a599-7d7b-11eb-9858-309c234ddeac","4.4.696","Natriumhydroxid (NaOH)","pcs","","",""
"9859a511-7d7b-11eb-9858-309c234ddeac","4.4.697","Neck Collar","set","","",""
"9858f6a8-7d7b-11eb-9858-309c234ddeac","4.4.698","Needle / jarum jahit no 23 G","set","","",""
"9858f602-7d7b-11eb-9858-309c234ddeac","4.4.699","Needle 23g x 32 mm","pcs","","",""
"9858f58b-7d7b-11eb-9858-309c234ddeac","4.4.700","Needle 24g","pcs","","",""
"9859a48f-7d7b-11eb-9858-309c234ddeac","4.4.701","Needle 26g x 13 mm","pcs","","",""
"9859a433-7d7b-11eb-9858-309c234ddeac","4.4.702","Needle flasback","pcs","","",""
"9859a3c3-7d7b-11eb-9858-309c234ddeac","4.4.703","Needle no 18","pcs","","",""
"9859a33e-7d7b-11eb-9858-309c234ddeac","4.4.704","Neurotropik injeksi","Ampul","","",""
"9858f4d3-7d7b-11eb-9858-309c234ddeac","4.4.705","Nevirapine 200 mg tablet","tablet","","",""
"9858f42c-7d7b-11eb-9858-309c234ddeac","4.4.706","Nifedipin 10 mg tablet","tablet","","",""
"9858f3b3-7d7b-11eb-9858-309c234ddeac","4.4.707","Nikotinamid 100 mg tablet","tablet","","",""
"9859a2a8-7d7b-11eb-9858-309c234ddeac","4.4.708","Nikotinamid 20 mg tablet","tablet","","",""
"9859a223-7d7b-11eb-9858-309c234ddeac","4.4.709","Nikotinamid 5 mg tablet","tablet","","",""
"9859a19d-7d7b-11eb-9858-309c234ddeac","4.4.710","Nistatin 100.000 UI suspensi","botol","","",""
"9859a118-7d7b-11eb-9858-309c234ddeac","4.4.711","Nistatin 100.000 UI tablet","tablet","","",""
"9859a08f-7d7b-11eb-9858-309c234ddeac","4.4.712","Nistatin 100.000 UI/g tablet vaginal","tablet","","",""
"9859a003-7d7b-11eb-9858-309c234ddeac","4.4.713","Nistatin 500.000 UI tablet","tablet","","",""
"98599f78-7d7b-11eb-9858-309c234ddeac","4.4.714","Nistatin drop","botol","","",""
"9858f2ba-7d7b-11eb-9858-309c234ddeac","4.4.715","Nitrate standart solution traceable to SRM from NIST NaNO3 in H2O 1000 mg/l NO3 CertuPUR","pcs","","",""
"9858f1f6-7d7b-11eb-9858-309c234ddeac","4.4.716","Nitrate test spectroquant (0.10 - 25.0mg/L NO2-N)","pcs","","",""
"9858f189-7d7b-11eb-9858-309c234ddeac","4.4.717","Nitric acite 65%","pcs","","",""
"98599eae-7d7b-11eb-9858-309c234ddeac","4.4.718","Nitrite standart solution traceable to SRM from NIST NaNO2 in H2O 1000 mg/l NO2CertuPUR","pcs","","",""
"9858f103-7d7b-11eb-9858-309c234ddeac","4.4.719","Nitrite test spectriquant (0.002 - 1.00 mg/L)","pcs","","",""
"9858f096-7d7b-11eb-9858-309c234ddeac","4.4.720","Nitrofurantoin 50 mg tablet","tablet","","",""
"98599dfd-7d7b-11eb-9858-309c234ddeac","4.4.721","Non woven medical tape / pharmafix / Hypavix","pcs","","",""
"98599d72-7d7b-11eb-9858-309c234ddeac","4.4.722","Norepinefrin 1 mg/ml injeksi","Ampul","","",""
"98599cf0-7d7b-11eb-9858-309c234ddeac","4.4.723","Nurse cap / Tutup kepala","pcs","","",""
"98599c89-7d7b-11eb-9858-309c234ddeac","4.4.724","Nutrien Agar","pcs","","",""
"98599c0e-7d7b-11eb-9858-309c234ddeac","4.4.725","OAT Anak","paket","","",""
"9858eff0-7d7b-11eb-9858-309c234ddeac","4.4.726","OAT FDC Kategori 1","paket","","",""
"9858ef79-7d7b-11eb-9858-309c234ddeac","4.4.727","OAT FDC Kategori 2","paket","","",""
"9858eefe-7d7b-11eb-9858-309c234ddeac","4.4.728","OAT KOMBIPAK Kategori 1","paket","","",""
"9858ee72-7d7b-11eb-9858-309c234ddeac","4.4.729","OAT KOMBIPAK Sisipan","paket","","",""
"9858eded-7d7b-11eb-9858-309c234ddeac","4.4.730","Obat Batuk Hitam sirup (OBH)","botol","","",""
"9858ed80-7d7b-11eb-9858-309c234ddeac","4.4.731","Obyek glass","set","","",""
"98599b4e-7d7b-11eb-9858-309c234ddeac","4.4.732","OCO","botol","","",""
"9858ed05-7d7b-11eb-9858-309c234ddeac","4.4.733","Ocugard kapsul","kapsul","","",""
"9858ec8d-7d7b-11eb-9858-309c234ddeac","4.4.734","Oil Emersi","pcs","","",""
"98599ab8-7d7b-11eb-9858-309c234ddeac","4.4.735","Oksigen","set","","",""
"9858ebf5-7d7b-11eb-9858-309c234ddeac","4.4.736","Oksigen nasal cannula anak","pcs","","",""
"9858eb4e-7d7b-11eb-9858-309c234ddeac","4.4.737","Oksigen nasal cannula dewasa","pcs","","",""
"9858eab8-7d7b-11eb-9858-309c234ddeac","4.4.738","Oksimetazolin 0,050 % tetes hidung","botol","","",""
"9858ea2c-7d7b-11eb-9858-309c234ddeac","4.4.739","Oksitetrasiklin HCl 1 % salep mata","tube","","",""
"9858e9bf-7d7b-11eb-9858-309c234ddeac","4.4.740","Oksitetrasiklin HCl 3 % salep kulit","tube","","",""
"98599a02-7d7b-11eb-9858-309c234ddeac","4.4.741","Oksitosin 10 UI/ml injeksi","Ampul","","",""
"9858e926-7d7b-11eb-9858-309c234ddeac","4.4.742","Omeperazol 20 mg kapsul","kapsul","","",""
"9858e87f-7d7b-11eb-9858-309c234ddeac","4.4.743","Omeperazol 40 mg/10 ml injeksi","Ampul","","",""
"9858e7e9-7d7b-11eb-9858-309c234ddeac","4.4.744","Ondansetron 4mg injeksi","Ampul","","",""
"9858e781-7d7b-11eb-9858-309c234ddeac","4.4.745","Oraphangeal Airway","set","","",""
"98599957-7d7b-11eb-9858-309c234ddeac","4.4.746","Oseltamivir","tablet","","",""
"9858e706-7d7b-11eb-9858-309c234ddeac","4.4.747","Otopain tetes telinga","botol","","",""
"9858e66f-7d7b-11eb-9858-309c234ddeac","4.4.748","Oxalic Acid Dihydrate (C2H2O4)","pcs","","",""
"9858e5f2-7d7b-11eb-9858-309c234ddeac","4.4.749","Oxyflow dewasa","pcs","","",""
"9858e56b-7d7b-11eb-9858-309c234ddeac","4.4.750","Oxygen masker rebreathing (sungkup) anak","pcs","","",""
"9858e4de-7d7b-11eb-9858-309c234ddeac","4.4.751","Oxygen masker rebreathing (sungkup) dewasa","pcs","","",""
"9858e470-7d7b-11eb-9858-309c234ddeac","4.4.752","Ozyme","pcs","","",""
"985998b5-7d7b-11eb-9858-309c234ddeac","4.4.753","Papaverin 40 mg tablet","tablet","","",""
"98599844-7d7b-11eb-9858-309c234ddeac","4.4.754","Paper thermal 55mm","roll","","",""
"985997bf-7d7b-11eb-9858-309c234ddeac","4.4.755","Parafilm","pcs","","",""
"9858e3c0-7d7b-11eb-9858-309c234ddeac","4.4.756","Paraformaldehid 1 g tablet","tablet","","",""
"9858e2fb-7d7b-11eb-9858-309c234ddeac","4.4.757","Parasetamol 100 mg tablet","tablet","","",""
"9858e253-7d7b-11eb-9858-309c234ddeac","4.4.758","Parasetamol 120 mg/5ml sirup","botol","","",""
"98599714-7d7b-11eb-9858-309c234ddeac","4.4.759","Parasetamol 500 mg tablet","tablet","","",""
"98599688-7d7b-11eb-9858-309c234ddeac","4.4.760","Parasetamol 60 mg/0,6 ml drop","botol","","",""
"98599607-7d7b-11eb-9858-309c234ddeac","4.4.761","Parasetamol 650 mg tablet","tablet","","",""
"98599581-7d7b-11eb-9858-309c234ddeac","4.4.762","Partus set","set","","",""
"9858e175-7d7b-11eb-9858-309c234ddeac","4.4.763","PDA (Potato Dextrose Agar)","pcs","","",""
"9858e0af-7d7b-11eb-9858-309c234ddeac","4.4.764","Pemanis test kit","pcs","","",""
"9858e008-7d7b-11eb-9858-309c234ddeac","4.4.765","Pembalut","pcs","","",""
"9858df90-7d7b-11eb-9858-309c234ddeac","4.4.766","Pembalut maternity","pcs","","",""
"985994d5-7d7b-11eb-9858-309c234ddeac","4.4.767","Penanthrolin","pcs","","",""
"9858df15-7d7b-11eb-9858-309c234ddeac","4.4.768","Pepton Wather","pcs","","",""
"9858de7e-7d7b-11eb-9858-309c234ddeac","4.4.769","Perak Sulfadiazin 1 % krim","tube","","",""
"9858de10-7d7b-11eb-9858-309c234ddeac","4.4.770","Perban","pcs","","",""
"98599435-7d7b-11eb-9858-309c234ddeac","4.4.771","Perhidrol","pcs","","",""
"9858dd7b-7d7b-11eb-9858-309c234ddeac","4.4.772","Permetrin 5 % krim","tube","","",""
"9858dcd4-7d7b-11eb-9858-309c234ddeac","4.4.773","Pet Fisioterapi","pasang","","",""
"9858dc3d-7d7b-11eb-9858-309c234ddeac","4.4.774","pH - Indikator strips Universal indikator","pcs","","",""
"9858dbab-7d7b-11eb-9858-309c234ddeac","4.4.775","PH cell test spectroquant (6.4 - 8.8)","pcs","","",""
"9858db1b-7d7b-11eb-9858-309c234ddeac","4.4.776","PH- Indikator paper","pcs","","",""
"9858dab1-7d7b-11eb-9858-309c234ddeac","4.4.777","Phenol red","pcs","","",""
"98599392-7d7b-11eb-9858-309c234ddeac","4.4.778","Phenolphtalein","pcs","","",""
"985992fa-7d7b-11eb-9858-309c234ddeac","4.4.779","Phosphate test spectroquant (0.05-5.00 PO4; 0.2-15.3PO4;0.11-11.46  P2O5)","pcs","","",""
"9858da3e-7d7b-11eb-9858-309c234ddeac","4.4.780","Phosporic acide (85%)","pcs","","",""
"98599253-7d7b-11eb-9858-309c234ddeac","4.4.781","Pick up TCM (Box Sputum)","set","","",""
"985991ec-7d7b-11eb-9858-309c234ddeac","4.4.782","Pinset anatomi","pcs","","",""
"98599172-7d7b-11eb-9858-309c234ddeac","4.4.783","Pipa pengemas sampel PVC/ Pipa pralon","pcs","","",""
"98599105-7d7b-11eb-9858-309c234ddeac","4.4.784","Pipet plastik","pcs","","",""
"985990a9-7d7b-11eb-9858-309c234ddeac","4.4.785","Piracetam 1 g/5 ml injeksi","Ampul","","",""
"9859902f-7d7b-11eb-9858-309c234ddeac","4.4.786","Piracetam 3 g/15 ml injeksi","Ampul","","",""
"98598fc2-7d7b-11eb-9858-309c234ddeac","4.4.787","Piracetam 400 mg kaplet","kaplet","","",""
"98598f47-7d7b-11eb-9858-309c234ddeac","4.4.788","Piracetam 800 mg kaplet","kaplet","","",""
"98598ec1-7d7b-11eb-9858-309c234ddeac","4.4.789","Pirantel pamoat 125 mg tablet s cored","tablet","","",""
"98598e36-7d7b-11eb-9858-309c234ddeac","4.4.790","Pirantel pamoat 125 mg/5 ml suspensi","botol","","",""
"98598dad-7d7b-11eb-9858-309c234ddeac","4.4.791","Pirantel pamoat 250 mg tablet s cored","tablet","","",""
"98598d3f-7d7b-11eb-9858-309c234ddeac","4.4.792","Pirantel pamoat 500 mg tablet","tablet","","",""
"98598cc4-7d7b-11eb-9858-309c234ddeac","4.4.793","Piridoksin HCl ( Vitamin B6 ) 10 mg tablet","tablet","","",""
"98598c39-7d7b-11eb-9858-309c234ddeac","4.4.794","Piridoksin HCl ( Vitamin B6 ) 100 mg/ml injeksi","Ampul","","",""
"98598bae-7d7b-11eb-9858-309c234ddeac","4.4.795","Piridoksin HCl ( Vitamin B6 ) 25 mg tablet","tablet","","",""
"98598b23-7d7b-11eb-9858-309c234ddeac","4.4.796","Piroksikam 10 mg tablet","tablet","","",""
"98598a9d-7d7b-11eb-9858-309c234ddeac","4.4.797","Piroksikam 20 mg tablet","tablet","","",""
"98598a18-7d7b-11eb-9858-309c234ddeac","4.4.798","Pisau bisturi","set","","",""
"9858d88d-7d7b-11eb-9858-309c234ddeac","4.4.799","Pisau Mess","box","","",""
"9858d811-7d7b-11eb-9858-309c234ddeac","4.4.800","Plano test","pcs","","",""
"98598982-7d7b-11eb-9858-309c234ddeac","4.4.801","Plastik Klip","pcs","","",""
"9858d704-7d7b-11eb-9858-309c234ddeac","4.4.802","Plastik obat","set","","",""
"9858d66c-7d7b-11eb-9858-309c234ddeac","4.4.803","Plastik Packing 23 X 40 X 3 Cm","pcs","","",""
"9858d5fe-7d7b-11eb-9858-309c234ddeac","4.4.804","Plastik stomaas 450 ml","pcs","","",""
"98598901-7d7b-11eb-9858-309c234ddeac","4.4.805","Plastik Wrape","pcs","","",""
"985988a4-7d7b-11eb-9858-309c234ddeac","4.4.806","Plester","pcs","","",""
"9859882a-7d7b-11eb-9858-309c234ddeac","4.4.807","Plester 5 yards x 2 inch","pcs","","",""
"985987a4-7d7b-11eb-9858-309c234ddeac","4.4.808","Plester 7,5 cm  x 4,5 m / leukoplast","rol","","",""
"98598737-7d7b-11eb-9858-309c234ddeac","4.4.809","Plester transparan","pcs","","",""
"985986db-7d7b-11eb-9858-309c234ddeac","4.4.810","Plesterin bulat","pcs","","",""
"98598661-7d7b-11eb-9858-309c234ddeac","4.4.811","PMT Bumil KEK","pcs","","",""
"9858d526-7d7b-11eb-9858-309c234ddeac","4.4.812","Polikresulen konsentrat","botol","","",""
"9858d47e-7d7b-11eb-9858-309c234ddeac","4.4.813","Poliren No.1","pcs","","",""
"9858d3e7-7d7b-11eb-9858-309c234ddeac","4.4.814","Polishing komposit bur(1 set isi 25) shofu","pcs","","",""
"9858d379-7d7b-11eb-9858-309c234ddeac","4.4.815","Polydex tetes mata","botol","","",""
"985985b6-7d7b-11eb-9858-309c234ddeac","4.4.816","Pot Salep","pcs","","",""
"9858d2fe-7d7b-11eb-9858-309c234ddeac","4.4.817","Pot Sample","buah","","",""
"9858d286-7d7b-11eb-9858-309c234ddeac","4.4.818","Pot Specimen","pcs","","",""
"98598520-7d7b-11eb-9858-309c234ddeac","4.4.819","Pot Sputum","pcs","","",""
"9858d209-7d7b-11eb-9858-309c234ddeac","4.4.820","Pot Urine","pcs","","",""
"9858d191-7d7b-11eb-9858-309c234ddeac","4.4.821","Potassium Chloride (KCl)","pcs","","",""
"9859848a-7d7b-11eb-9858-309c234ddeac","4.4.822","Potassium Nitrat (KNO3)","pcs","","",""
"98598423-7d7b-11eb-9858-309c234ddeac","4.4.823","Pottasium hydroxide (KOH)","pcs","","",""
"985983b2-7d7b-11eb-9858-309c234ddeac","4.4.824","Pottasium Nitrat (K2NO3)","pcs","","",""
"9859832d-7d7b-11eb-9858-309c234ddeac","4.4.825","Povidon Iodida 1% /cc","pcs","","",""
"9858d0f5-7d7b-11eb-9858-309c234ddeac","4.4.826","Povidon Iodida 10 %","botol","","",""
"9858d07d-7d7b-11eb-9858-309c234ddeac","4.4.827","Povidon Iodida 60 ml","pcs","","",""
"98598296-7d7b-11eb-9858-309c234ddeac","4.4.828","Povidon Iodida kumur","botol","","",""
"9858cfe3-7d7b-11eb-9858-309c234ddeac","4.4.829","Prazikuantel 125 mg tablet s cored","tablet","","",""
"9858cf1a-7d7b-11eb-9858-309c234ddeac","4.4.830","Prazikuantel 250 mg tablet s cored","tablet","","",""
"9858ce8f-7d7b-11eb-9858-309c234ddeac","4.4.831","Precut silk 2 /pcs (non needle)","pcs","","",""
"9858cdfd-7d7b-11eb-9858-309c234ddeac","4.4.832","Precut silk 2-0 pcs (non neddle ps24)","pcs","","",""
"9858cd6e-7d7b-11eb-9858-309c234ddeac","4.4.833","Prednison 5 mg tablet","tablet","","",""
"9858cbd1-7d7b-11eb-9858-309c234ddeac","4.4.834","Primakuin tablet","tablet","","",""
"9858ccc9-7d7b-11eb-9858-309c234ddeac","4.4.835","Pro matrix curve(matrix curve)","pcs","","",""
"985a95d1-7d7b-11eb-9858-309c234ddeac","4.4.836","Probenesid 500 mg tablet","tablet","","",""
"985a962d-7d7b-11eb-9858-309c234ddeac","4.4.837","Procain Benzil Penisilin 1 jt UI/vial injeksi","vial","","",""
"985a9689-7d7b-11eb-9858-309c234ddeac","4.4.838","Procain Benzil Penisilin 3 jt UI/vial injeksi","vial","","",""
"985a96e6-7d7b-11eb-9858-309c234ddeac","4.4.839","Prokain Benzyl Penicillin G","vial","","",""
"985a9742-7d7b-11eb-9858-309c234ddeac","4.4.840","Proline glukose god FS","pcs","","",""
"985a979e-7d7b-11eb-9858-309c234ddeac","4.4.841","Proline trucal u 591dd9910064 kalibrator universal","pcs","","",""
"985a97fb-7d7b-11eb-9858-309c234ddeac","4.4.842","Prolipid kapsul","kapsul","","",""
"985a9858-7d7b-11eb-9858-309c234ddeac","4.4.843","Propiltiourasil 10 mg tablet","tablet","","",""
"985a98b4-7d7b-11eb-9858-309c234ddeac","4.4.844","Propranolol 10 mg tablet","tablet","","",""
"985a9910-7d7b-11eb-9858-309c234ddeac","4.4.845","Protein urine stik","pcs","","",""
"985a9971-7d7b-11eb-9858-309c234ddeac","4.4.846","Protein urine stik uryxxon 10p","pcs","","",""
"985a99d3-7d7b-11eb-9858-309c234ddeac","4.4.847","Prouric kapsul","kapsul","","",""
"985a9a30-7d7b-11eb-9858-309c234ddeac","4.4.848","Pusau mesh No 11","pcs","","",""
"985a9a8c-7d7b-11eb-9858-309c234ddeac","4.4.849","Pyrazinamid","tablet","","",""
"985a9ae9-7d7b-11eb-9858-309c234ddeac","4.4.850","Ranitidin 150 mg tablet","tablet","","",""
"985a9b45-7d7b-11eb-9858-309c234ddeac","4.4.851","Ranitidin 25 mg/ml - 2 ml injeksi","Ampul","","",""
"985a9ba1-7d7b-11eb-9858-309c234ddeac","4.4.852","Rapid test asam urat","pcs","","",""
"985a9bfd-7d7b-11eb-9858-309c234ddeac","4.4.853","Rapid test chikungunya","set","","",""
"985a9c5a-7d7b-11eb-9858-309c234ddeac","4.4.854","Rapid test cholesterol","pcs","","",""
"985a9cb6-7d7b-11eb-9858-309c234ddeac","4.4.855","Rapid test Covid-19","pcs","","",""
"985a9d12-7d7b-11eb-9858-309c234ddeac","4.4.856","Rapid test DHF","set","","",""
"985a9d6f-7d7b-11eb-9858-309c234ddeac","4.4.857","Rapid test diagnostik dengue","set","","",""
"985a9dcb-7d7b-11eb-9858-309c234ddeac","4.4.858","Rapid test diagnostik leptospira IgM/IgG","set","","",""
"985a9e27-7d7b-11eb-9858-309c234ddeac","4.4.859","Rapid test glucosa","set","","",""
"985a9e85-7d7b-11eb-9858-309c234ddeac","4.4.860","Rapid test HbSAg","pcs","","",""
"985a9ee6-7d7b-11eb-9858-309c234ddeac","4.4.861","Rapid test HIV 1","set","","",""
"985a9f42-7d7b-11eb-9858-309c234ddeac","4.4.862","Rapid test HIV 2","set","","",""
"985a9f9e-7d7b-11eb-9858-309c234ddeac","4.4.863","Rapid test HIV 3","set","","",""
"985a9ffa-7d7b-11eb-9858-309c234ddeac","4.4.864","Rapid test malaria","set","","",""
"985aa056-7d7b-11eb-9858-309c234ddeac","4.4.865","Rapid test sipilis","set","","",""
"985aa0b2-7d7b-11eb-9858-309c234ddeac","4.4.866","Rapid test trigliserid","set","","",""
"985aa10e-7d7b-11eb-9858-309c234ddeac","4.4.867","Rapid test urine","set","","",""
"985aa16a-7d7b-11eb-9858-309c234ddeac","4.4.868","Reagen asam urat ","pcs","","",""
"985aa1c6-7d7b-11eb-9858-309c234ddeac","4.4.869","Reagen Clinical chemistry Analyzer","pcs","","",""
"985aa222-7d7b-11eb-9858-309c234ddeac","4.4.870","Reagen Fe","pcs","","",""
"985aa27f-7d7b-11eb-9858-309c234ddeac","4.4.871","Reagen glukosa","pcs","","",""
"985aa2db-7d7b-11eb-9858-309c234ddeac","4.4.872","Reagen gol darah anti A","pcs","","",""
"985aa337-7d7b-11eb-9858-309c234ddeac","4.4.873","Reagen gol darah anti AB","pcs","","",""
"985aa393-7d7b-11eb-9858-309c234ddeac","4.4.874","Reagen gol darah anti B","pcs","","",""
"985aa3f0-7d7b-11eb-9858-309c234ddeac","4.4.875","Reagen gol darah anti D","pcs","","",""
"985aa44b-7d7b-11eb-9858-309c234ddeac","4.4.876","Reagen gol darah anti O","pcs","","",""
"985aa4a8-7d7b-11eb-9858-309c234ddeac","4.4.877","Reagen kolesterol","pcs","","",""
