"NO";"KODE BARANG";"NAMA BARANG";"SATUAN";"SALDO AWAL";"HARGA";"TOTAL"
"753b6097-edef-11eb-956f-d306a425ce97";"5.1.101";"Hand Sprayer Automatic";"buah";"";"";""
"7e82451f-edef-11eb-956f-d306a425ce97";"5.1.102";"Masker Medis";"dus";"";"";""
"8a4adf78-edef-11eb-956f-d306a425ce97";"5.1.103";"Sarung Tangan Plastik";"pasang";"";"";""
"94e94d7e-edef-11eb-956f-d306a425ce97";"5.1.104";"Thermo Gun";"buah";"";"";""
"9c97b87f-edef-11eb-956f-d306a425ce97";"5.1.105";"Tempat Cuci Tangan";"buah";"";"";""
"a24f7d62-edef-11eb-956f-d306a425ce97";"5.1.106";"Botol Sprayer";"buah";"";"";""
"4bc01c3b-ee18-11eb-956f-d306a425ce97";"5.1.107";"Omicko Impuls";"buah";"";"";""
"5cad97a5-ee18-11eb-956f-d306a425ce97";"5.1.108";"Plastik Standing";"pack";"";"";""
"6aba2c78-ee18-11eb-956f-d306a425ce97";"5.1.109";"Tas Belanja";"biji";"";"";""
"702be035-ee18-11eb-956f-d306a425ce97";"5.1.110";"Bahan/Bumbu Masak";"biji";"";"";""
"77dddf5d-ee18-11eb-956f-d306a425ce97";"5.1.111";"Kripik Tempe";"pack";"";"";""
"7bc26e84-ee18-11eb-956f-d306a425ce97";"5.1.112";"Kripik Talas";"pack";"";"";""
"7fcf4a8e-ee18-11eb-956f-d306a425ce97";"5.1.113";"Kripik Pare";"pack";"";"";""
"83a82880-ee18-11eb-956f-d306a425ce97";"5.1.114";"Kue Lampit";"pack";"";"";""
"876eb0a2-ee18-11eb-956f-d306a425ce97";"5.1.115";"Kripik Singkong";"pack";"";"";""
"8b97d393-ee18-11eb-956f-d306a425ce97";"5.1.116";"Kacang Plus";"pack";"";"";""
"017d85c1-03ce-11ec-956f-d306a425ce97";"5.1.117";"Sepeda Gunung";"buah";"";"";""
"46ecb8c9-03ce-11ec-956f-d306a425ce97";"5.1.118";"Trophy";"buah";"";"";""
"590ed9a1-03ce-11ec-956f-d306a425ce97";"5.1.119";"Medali";"buah";"";"";""
"7173343f-03ce-11ec-956f-d306a425ce97";"5.1.120";"Sertifikat";"lembar";"";"";""
"2a5ea32b-03cf-11ec-956f-d306a425ce97";"5.1.121";"Pembinaan";"Kegiatan";"";"";""
"7fbc9883-03cf-11ec-956f-d306a425ce97";"5.1.123";"Vocher";"lembar";"";"";""
"e9d9499f-03cf-11ec-956f-d306a425ce97";"5.1.124";"Lemari Es";"buah";"";"";""
"cc43741f-0eb3-11ec-956f-d306a425ce97";"5.1.125";"Timbangan";"buah";"";"";""
"e3ae1a73-0eb3-11ec-956f-d306a425ce97";"5.1.126";"Tong Sampah";"buah";"";"";""
"fb0cf7d7-0eb3-11ec-956f-d306a425ce97";"5.1.127";"Buku Tabungan Bank Sampah";"buah";"";"";""
"e9e88080-2267-11ec-956f-d306a425ce97";"5.1.129";"APD";"buah";"";"";""
"2b4d7e56-4c08-11ec-8ae5-2ddcc95961d9";"5.1.130";"Piala";"pcs";"";"";""
"4d13a1cc-4c08-11ec-8ae5-2ddcc95961d9";"5.1.131";"Plakat Juri";"pcs";"";"";""
"626e0ea6-4c08-11ec-8ae5-2ddcc95961d9";"5.1.132";"Kambing";"ekor";"";"";""
"6b24e32b-5669-11ec-8ae5-2ddcc95961d9";"5.1.133";"Pembangunan Sistem Penyediaan Air Minum ( SPAM - DAK) Desa Jatisobo Kec Jatipuro ";"paket";"";"";""
"72d7e9e7-5669-11ec-8ae5-2ddcc95961d9";"5.1.134";"Pembangunan Sistem Penyediaan Air Minum ( SPAM - DAK) dengan Broncaptering Desa Wonokeling Kec Jatiyoso ";"paket";"";"";""
"7ada7a17-5669-11ec-8ae5-2ddcc95961d9";"5.1.135";"Pembangunan Sistem Penyediaan Air Minum ( SPAM - DAK ) Desa Jati Kec Jaten ";"paket";"";"";""
"84a5a2ef-5669-11ec-8ae5-2ddcc95961d9";"5.1.136";"Pembangunan Sistem Penyediaan Air Minum ( SPAM - DAK ) Desa Alastuwo Kec Kebakkramat ";"paket";"";"";""
"8f6611f0-5669-11ec-8ae5-2ddcc95961d9";"5.1.137";"Pembangunan Sistem Penyediaan Air Minum ( SPAM - DAK ) Desa Pulosari Kec Kebakkramat ";"paket";"";"";""
"9830f1fb-5669-11ec-8ae5-2ddcc95961d9";"5.1.138";"Pembangunan Sistem Penyediaan Air Minum ( SPAM - DAK ) Desa Waru Kec Kebakkramat ";"paket";"";"";""
"a014d280-5669-11ec-8ae5-2ddcc95961d9";"5.1.139";"Pembangunan Sistem Penyediaan Air Minum ( SPAM - DAK ) Desa Jetis Kec Jaten. ";"paket";"";"";""
"a6da8716-5669-11ec-8ae5-2ddcc95961d9";"5.1.140";"Pembangunan Sistem Penyediaan Air Minum ( SPAM - DAK ) Desa Bulurejo Kec Gondangrejo ";"paket";"";"";""
"ad81f5b0-5669-11ec-8ae5-2ddcc95961d9";"5.1.141";"Pembangunan Sistem Penyediaan Air Minum ( SPAM - DAK ) Desa Kaliboto Kec Mojogedang ";"paket";"";"";""
"b3f146e1-5669-11ec-8ae5-2ddcc95961d9";"5.1.142";"Pembangunan Sistem Penyediaan Air Minum ( SPAM - DAK ) Desa Kalijirak Kec Tasikmadu. ";"paket";"";"";""
"bc04cb75-5669-11ec-8ae5-2ddcc95961d9";"5.1.143";"Pembangunan Sistem Penyediaan Air Minum ( SPAM - DAK ) Desa Kwangsan Kec Jumapolo. ";"paket";"";"";""
"c2b250c3-5669-11ec-8ae5-2ddcc95961d9";"5.1.144";"Peningkatan SPAM melalui penambahan kapasitas dan/atau volume dari sarana dan prasarana SPAM terbangun (Untuk desa pasca pamsimas kategori hijau) Desa Krendowahono Kec Gondangrejo ";"paket";"";"";""
"c8ebca19-5669-11ec-8ae5-2ddcc95961d9";"5.1.145";"Pembangunan Jaringan Perpipaan (DAK) Desa Ngasem Kec. Colomadu ";"paket";"";"";""
"d369f9d6-5669-11ec-8ae5-2ddcc95961d9";"5.1.146";"Pembangunan Sistem Penyediaan Air  Minum ( SPAM ) Dusun Banjarsari RT. 05 RW. 06 Desa Koripan Kec. Matesih. ";"paket";"";"";""
"da5268f8-5669-11ec-8ae5-2ddcc95961d9";"5.1.147";"Pembangunan Sistem Penyediaan Air Minum (SPAM) Lingkungan Karanganom RT 03 RW 04, Kel. Popongan, Kec. Karanganyar. ";"paket";"";"";""
"e7d1c22e-5669-11ec-8ae5-2ddcc95961d9";"5.1.148";"Pembangunan  Sistem Penyediaan  Air Minum (SPAM)  Dusun  Pulosari RT 06 RW 02, Desa Sroyo, Kec. Jaten. ";"paket";"";"";""
"ee83b214-5669-11ec-8ae5-2ddcc95961d9";"5.1.149";"Pembangunan Sistem Penyediaan Air Minum (SPAM) Dusun Gondang Manis, Desa Sewurejo, Kec. Mojogedang ";"paket";"";"";""
"f5e843e8-5669-11ec-8ae5-2ddcc95961d9";"5.1.150";"Pembangunan Sistem Penyediaan Air Minum ( SPAM ) Sidomulyo, Desa Kedung Jeruk, Kec. Mojogedang ";"paket";"";"";""
"fcce1dc0-5669-11ec-8ae5-2ddcc95961d9";"5.1.151";"Pembangunan Sistem Penyediaan Air Minum ( SPAM ) Dusun Mojo, Desa Mojogedang, Kec Mojogedang. ";"paket";"";"";""
"037957e6-566a-11ec-8ae5-2ddcc95961d9";"5.1.152";"Pembangunan Sistem Penyediaan Air Minum (SPAM) Dukuh Ngasem, RT 03/RW 11, Kelurahan Bolong, Kec. Karanganyar. ";"paket";"";"";""
"0aa9f6ad-566a-11ec-8ae5-2ddcc95961d9";"5.1.153";"Pembangunan Sistem Penyediaan Air Minum ( SPAM ) Dalam Dukuh Palang Desa Pablengan RT. 02/16 Kec Matesih. ";"paket";"";"";""
"12426bbb-566a-11ec-8ae5-2ddcc95961d9";"5.1.154";"Pembangunan Sistem Penyediaan Air Minum (SPAM) Dalam Dusun Gulunan RT. 01 RW. 01 Desa Kaliboto Mojogedang. ";"paket";"";"";""
"197f8632-566a-11ec-8ae5-2ddcc95961d9";"5.1.155";"Pipanisasi air bersih, Dusun Ngemplak Desa Ngemplak, Kecamatan Karangpandan. ";"paket";"";"";""
"2c1c9e79-566a-11ec-8ae5-2ddcc95961d9";"5.1.156";"Pipanisasi air bersih Dusun Genengan, Desa Sepanjang, Kecamatan Tawangmangu ";"paket";"";"";""
"330264c8-566a-11ec-8ae5-2ddcc95961d9";"5.1.157";"Pipanisasi air bersih Dusun  Kalisoro, Kelurahan Kalisoro, Kecamatan Tawangmangu . ";"paket";"";"";""
"3a7c6668-566a-11ec-8ae5-2ddcc95961d9";"5.1.158";"Pembangunan Sistem Penyediaan Air Minum ( SPAM ) Dusun Sumber Bulu Desa Pendem,  Kec Mojogedang. ";"paket";"";"";""
"41f925cc-566a-11ec-8ae5-2ddcc95961d9";"5.1.159";"Pengadaan Sumur Air Minum Dukuh Sami Rukun Desa Plesungan Kec. Gondangrejo ";"paket";"";"";""
"4908b5f8-566a-11ec-8ae5-2ddcc95961d9";"5.1.160";"Pembangunan Ruang Publik (trotoar dan taman) di Jl Bloro - Karangpandan (Pegadaian Karangpandan ke arah Barat), Kecamatan Karangpandan ";"paket";"";"";""
"4f3702b0-566a-11ec-8ae5-2ddcc95961d9";"5.1.161";"Pembangunan Talud Desa Ngargoyoso Dusun Tlobo RT 01/ 07 Kec. Ngargoyoso. ";"paket";"";"";""
"575e376c-566a-11ec-8ae5-2ddcc95961d9";"5.1.162";"Penataan jalan dan halaman rumah Dinas Kejaksakan Negeri Karanganyar. ";"paket";"";"";""
"65f99b42-566a-11ec-8ae5-2ddcc95961d9";"5.1.163";"Pembangunan Talud Sungai perbatasan Lingkungan Beji dengan Kelurahan Kalisoro Tawangmangu ";"paket";"";"";""
"6bca852b-566a-11ec-8ae5-2ddcc95961d9";"5.1.164";"Pembangunan Talud Dukuh Jangganan Desa Kemiri Kebakkramat. ";"paket";"";"";""
"72faa694-566a-11ec-8ae5-2ddcc95961d9";"5.1.165";"Pengaspalan Jalan Randurejo RW 10 Desa Ngringo ";"paket";"";"";""
"7b632881-566a-11ec-8ae5-2ddcc95961d9";"5.1.166";"Pembangunan Berem Jalan Desa Pandeyan. ";"paket";"";"";""
"819b790b-566a-11ec-8ae5-2ddcc95961d9";"5.1.167";"Pembangunan Saluran Drainase dan Talud Jalan RE Martadinata Lingkungan Wonorejo Kelurahan Bejen Karanganyar ";"paket";"";"";""
"88b950e1-566a-11ec-8ae5-2ddcc95961d9";"5.1.168";"Pengaspalan Jalan (Hotmix) Jl. Dingin - Ngelo Desa Kemiri Kec. Kebakkramat ";"paket";"";"";""
"9507018f-566a-11ec-8ae5-2ddcc95961d9";"5.1.169";"Pembangunan Talud Jalan Kopaan - Beji Desa Kemiri Kebakkramat ";"paket";"";"";""
"c3ee1190-566a-11ec-8ae5-2ddcc95961d9";"5.1.170";" Pembangunan Talud Jalan Grojogan Sewu RT. 01 RW. 04 Kelurahan Kalisoro Kec. Tawangmangu ";"paket";"";"";""
"d2499a31-566a-11ec-8ae5-2ddcc95961d9";"5.1.171";" Pembangunan Talud Penahan Tanah Lingkungan Tegalan RT 02 RW 06 Kelurahan Lalung Kecamatan Karanganyar (SAIIG) ";"paket";"";"";""
"d82e5903-566a-11ec-8ae5-2ddcc95961d9";"5.1.172";" Pembangunan Talud Selatan Dukuh Beji Desa Kemiri Kec. Kebakkramat ";"paket";"";"";""
"dbc98f01-566a-11ec-8ae5-2ddcc95961d9";"5.1.173";" Pembangunan Balai Pertemuan Perumahan Taman Sari I Rt 07/01 Dusun Banaran Desa Jati Kec Jaten ";"paket";"";"";""
"e243a342-566a-11ec-8ae5-2ddcc95961d9";"5.1.174";"Rehab Pagar Rumah Dinas Dandim ";"paket";"";"";""
"e9bc8dc7-566a-11ec-8ae5-2ddcc95961d9";"5.1.175";"Rehab Rumah Dinas dan Mess Pegawai Kejaksaan Negeri ";"paket";"";"";""
"f1146c6e-566a-11ec-8ae5-2ddcc95961d9";"5.1.176";"Pembangunan Rabat Beton Kantor KPU Kab. Karanganyar ";"paket";"";"";""
"f71a8a95-566a-11ec-8ae5-2ddcc95961d9";"5.1.177";"Rehabilitasi Ruang Gudang untuk Arsip Bidang Cipta Karya ";"paket";"";"";""
"05020107-566b-11ec-8ae5-2ddcc95961d9";"5.1.178";"Kegiatan pemb,tangki septic individual pada program air limbah setempat (ALS) kepada BKM Maju Makmur desa kaliwuluh kec. Kebakkramat kab. Karanganyar";"paket";"";"";""
"0ce63baf-566b-11ec-8ae5-2ddcc95961d9";"5.1.179";"Kegiatan Pembangunan Tangki Septic Individual pada Program Air Limbah Setempat (ALS) Kepada BKM Kalingga Jaya Desa Kaling Kec. Tasikmadu Kab. Karanganyar";"paket";"";"";""
"18007dac-566b-11ec-8ae5-2ddcc95961d9";"5.1.180";"Kegiatan Pembangunan Tangki Septic Individual Pada Program Air Limbah Setempat (ALS) Kepada POKMAS PEMUGARAN RTLH Ds. Dayu Kec. Gondangrejo Kab. Karanganyar";"paket";"";"";""
"1e94a7ac-566b-11ec-8ae5-2ddcc95961d9";"5.1.181";"Kegiatan Pembangunan Tangki Septic Individual Pada Program Air Limbah Setempat (ALS) Kepada BKM BHAKTI MANUNGGAL Kel. Delingan Kec. Karanganyar Kab. Karanganyar";"paket";"";"";""
"4412a5a2-566b-11ec-8ae5-2ddcc95961d9";"5.1.182";" Kegiatan Pembangunan Tangki Septic Individual Pada Program Air Limbah Setempat (ALS) Kepada BKM MANUNGGAL KARYA Desa Kalijirak Kec. Tasikmadu Kab. Karanganyar";"paket";"";"";""
"4d6ffaa2-566b-11ec-8ae5-2ddcc95961d9";"5.1.183";"Kegiatan Pembangunan TAngki Septic Individual Pada Program Air Limbah Setempat (ALS) Kepada BKM ABADI Ds. Dagen Kec. Jaten Kab. Karanganyar";"paket";"";"";""
"57ebae95-566b-11ec-8ae5-2ddcc95961d9";"5.1.184";"Kegiatan Pembangunan Tangki Septic Individual Pada Program Air Limbah Setempat (ALS) Kepada BKM LESTARI MAKMUR Kel. Gedong Kec. Karanganyar Kab. Karanganyar";"paket";"";"";""
"6405aa14-566b-11ec-8ae5-2ddcc95961d9";"5.1.185";"Kegiatan Pembangunan Tangki Septic Individual Pada Program Air Setempat Kepada POKMAS PEMBANGUNAN INFRASTRUKTUR Kel. Bejen Kec. Karanganyar";"paket";"";"";""
"6c2958f9-566b-11ec-8ae5-2ddcc95961d9";"5.1.186";"Kegiatan Pembangunan Tangki Septic Individual Pada Program Air Limbah Setempat (ALS) Kepada BKM ADIL Desa Pulosari Kec. Kebakkramat";"paket";"";"";""
"322aaa7e-566c-11ec-8ae5-2ddcc95961d9";"5.1.188";" Kegiatan Pembangunan Tangki Septic Individual Pada Program Air Limbah Setempat (ALS) Kepada BKM WONO SEMBODO Desa Alastuwo Kec. Kebakkramat Karanganyar";"paket";"";"";""
"41cb85ce-566c-11ec-8ae5-2ddcc95961d9";"5.1.189";" Kegiatan Pembangunan Tangki Septic Individual pada Program Air Limbah Setempat  (ALS) Kepada BKM KENCANA MULYA Desa Gaum Kec, Tasikmadu Karanganyar";"paket";"";"";""
"938b88ce-566c-11ec-8ae5-2ddcc95961d9";"5.1.192";"Kegiatan Penambahan Pipa Pengumpul dan SR untuk Desa yang memiliki Idle capacity  Kelurahan Cangakan kepada KSM Manggung Asri kel.Cangakan Kec.Karanganyar";"paket";"";"";""
"9e5e3d00-566c-11ec-8ae5-2ddcc95961d9";"5.1.193";"Kegiatan Penambahan Pipa Pengumpul dan SR untuk Desa yang memiliki Idle capacity Desa Jaten Kec. Jaten kepada KSM TEGAL SEHAT JATEN   Desa Jaten Kec. Jaten";"paket";"";"";""
"a6b6ef2a-566c-11ec-8ae5-2ddcc95961d9";"5.1.194";"Kegiatan Pembangunan IPAL Skala Permukiman minimal 50 KK Desa/Kelurahan Kebak Kebakkramat kepada KSM SIMO MANDIRI Desa Kebak Kecamatan Kebakkramat";"paket";"";"";""
"ae0786b3-566c-11ec-8ae5-2ddcc95961d9";"5.1.195";"Kegiatan Pembangunan IPAL Skala Permukiman minimal 50 KK Desa/Kelurahan Popongan Kecamatan Karanganyar kepada KSM NGUDI SEHAT Kelurahan Popongan Kecamatan Karanganyar";"paket";"";"";""
"b50de1f7-566c-11ec-8ae5-2ddcc95961d9";"5.1.196";"Kegiatan Penambahan Pipa Pengumpul dan SR untuk Desa yang memiliki Idle capacity Desa Pulosari Kec. Kebakkramat kepada KSM Pulosari JAYA Desa Pulosari";"paket";"";"";""
"03291b0f-597c-11ec-8ae5-2ddcc95961d9";"5.1.197";"Konsultasi Perencanaan Pekerjaan Pembangunan Jalan Beton";"Kegiatan";"";"";""
"9e2dfe08-6230-11ec-8ae5-2ddcc95961d9";"5.1.198";"Handuk besar";"buah";"";"";""
"aa192afc-6230-11ec-8ae5-2ddcc95961d9";"5.1.199";"Rompi";"buah";"";"";""
"4c40e792-62e5-11ec-8ae5-2ddcc95961d9";"5.1.200";"Hadiah Juara Lomba";"paket";"";"";""
"6dfbbca0-6619-11ec-8ae5-2ddcc95961d9";"5.1.201";"Mesin Pencacah Sampah";"unit";"";"";""
"722a7cab-6619-11ec-8ae5-2ddcc95961d9";"5.1.202";"Mesin Pemilah Sampah";"unit";"";"";""
"79ba6248-6619-11ec-8ae5-2ddcc95961d9";"5.1.203";"Mesin Pengolah Sampah";"unit";"";"";""
"a2fa48c1-6d10-11ec-8ae5-2ddcc95961d9";"5.1.204";"Minyak Telon";"botol";"";"";""
"421228ad-6d11-11ec-8ae5-2ddcc95961d9";"5.1.205";"Pembalut";"pack";"";"";""
"9cb76a45-863f-11ec-b3cc-ccc46fde0b9e";"5.1.206";"Pembangunan Talud Monumen Tugu Joko Songo";"buah";"";"";""
"2f634e29-a32a-11ec-a539-3aaaa53c3c78";"5.1.10001";"Kambing Qurban untuk bantuan bagi masyarakat";"ekor";"";"";""
"acbfaf02-ab47-11ec-a539-3aaaa53c3c78";"5.1.10002";"Buku Tabungan Bank Sampah";"buah";"";"";""
"db670f1d-ab47-11ec-a539-3aaaa53c3c78";"5.1.10003";"Bak Pemilah Sampah/Tong";"buah";"";"";""
"f650ee32-ab47-11ec-a539-3aaaa53c3c78";"5.1.10004";"Tong Komposter";"buah";"";"";""
"106928ee-ab48-11ec-a539-3aaaa53c3c78";"5.1.10005";"Timbangan";"unit";"";"";""
"4c77b32d-ab49-11ec-a539-3aaaa53c3c78";"5.1.10006";"Mesin Pemilah dan Pencacah";"paket";"";"";""
"a4db77a9-ab4a-11ec-a539-3aaaa53c3c78";"5.1.10007";"Bor Biopori ";"buah";"";"";""
"c8f72db5-ab4a-11ec-a539-3aaaa53c3c78";"5.1.10008";"Komposter";"buah";"";"";""
"d368ca93-ab4a-11ec-a539-3aaaa53c3c78";"5.1.10009";"Perlengkapan Biopori";"buah";"";"";""
"cd8d3793-d51f-11ec-a539-3aaaa53c3c78";"5.1.10010";"Alat ukur panjang bayi";"buah";"";"";""
"689f4ea4-d521-11ec-a539-3aaaa53c3c78";"5.1.10011";"BH";"lusin";"";"";""
"766168a6-d521-11ec-a539-3aaaa53c3c78";"5.1.10012";"Celana Panjang";"lusin";"";"";""
"7ec37c1e-d521-11ec-a539-3aaaa53c3c78";"5.1.10013";"Celana Pendek";"lusin";"";"";""
"8763b6fd-d521-11ec-a539-3aaaa53c3c78";"5.1.10014";"Daster";"lusin";"";"";""
"914b641c-d521-11ec-a539-3aaaa53c3c78";"5.1.10015";"Kaos";"lusin";"";"";""
"9f52a7de-d521-11ec-a539-3aaaa53c3c78";"5.1.10016";"sandal jepit";"buah";"";"";""
"bd3b8de9-d521-11ec-a539-3aaaa53c3c78";"5.1.10017";"Sisir";"lusin";"";"";""
"d1034dc1-d521-11ec-a539-3aaaa53c3c78";"5.1.10018";"tolak angin isi 12 sachet";"box";"";"";""
"ab5a286f-d522-11ec-a539-3aaaa53c3c78";"5.1.10019";"Beras";"kg";"";"";""
"e3bde45e-d527-11ec-a539-3aaaa53c3c78";"5.1.10020";"Pembangunan jalan";"meter";"";"";""
"ee02cbf3-d527-11ec-a539-3aaaa53c3c78";"5.1.10021";"Penunjang Pembangunan jalan";"meter";"";"";""
"b9c24ad6-d528-11ec-a539-3aaaa53c3c78";"5.1.10022";"Penunjang Pembangunan drainase";"meter";"";"";""
"f17c7023-d528-11ec-a539-3aaaa53c3c78";"5.1.10023";"Penunjang Pembangunan talud";"meter";"";"";""
"fb72d835-d528-11ec-a539-3aaaa53c3c78";"5.1.10024";"Pembangunan talud";"meter";"";"";""
"71ba89e1-d529-11ec-a539-3aaaa53c3c78";"5.1.10025";"Peningkatan SistemPenyediaan Air Minum ( SPAM";"Kegiatan";"";"";""
"bb964763-d529-11ec-a539-3aaaa53c3c78";"5.1.10026";"Penunjang konstruksi Penambahan pipa pengumpul dan SR";"Kegiatan";"";"";""
"c2853e85-d529-11ec-a539-3aaaa53c3c78";"5.1.10027";"Penunjang Pembangunan IPAL Komunal dan Penyambungan SR";"Kegiatan";"";"";""
"01b866ee-d52a-11ec-a539-3aaaa53c3c78";"5.1.10028";"Penunjang Pembangunan IPAL Komunal dan Penyambungan SR";"Kegiatan";"";"";""
"16946c87-d52a-11ec-a539-3aaaa53c3c78";"5.1.10029";"Pembangunan IPALKomunal dan Penyambungan SR";"Kegiatan";"";"";""
"1c5f6fcc-d70d-11ec-a539-3aaaa53c3c78";"5.1.10030";"Pembangunan Sistem Penyediaan Air Minum ( SPAM )";"paket";"";"";""
"f0950eff-d70d-11ec-a539-3aaaa53c3c78";"5.1.10031";"Pembangunan drainase";"paket";"";"";""
"f5863929-d70d-11ec-a539-3aaaa53c3c78";"5.1.10032";"Peningkatan Sistem Penyediaan Air Minum ( SPAM )";"paket";"";"";""
"fa66d012-d70d-11ec-a539-3aaaa53c3c78";"5.1.10033";"Pembangunan IPAL Komunal dan Penyambungan SR";"paket";"";"";""
"fff0a3ff-d70d-11ec-a539-3aaaa53c3c78";"5.1.10034";"Pembangunan Tangki Septic Individual pada Program Air Limbah Setempat (ALS)";"paket";"";"";""
"047919bb-d70e-11ec-a539-3aaaa53c3c78";"5.1.10035";"Fasilitasi Program Hibah Air Minum Pedesaan ( HAMP)";"paket";"";"";""
"0920396d-d70e-11ec-a539-3aaaa53c3c78";"5.1.10036";"bahan konstruksi Prasarana Sarana dan Utilitas Umum";"paket";"";"";""
"0d24ce46-d70e-11ec-a539-3aaaa53c3c78";"5.1.10037";"penunjang konstruksi Sistem Penyediaan Air Minum ( SPAM )";"paket";"";"";""
"0cf65ecb-d904-11ec-a539-3aaaa53c3c78";"5.1.10038";"Ekspedisi Pengiriman Straw";"paket";"";"";""
"30e0ef17-d904-11ec-a539-3aaaa53c3c78";"5.1.10039";"Benih Jahe";"kg";"";"";""
"4def5815-d904-11ec-a539-3aaaa53c3c78";"5.1.10040";"Benih Kunyit";"kg";"";"";""
"6344ff0b-d904-11ec-a539-3aaaa53c3c78";"5.1.10041";"Bibit Pisang";"pohon";"";"";""
"86c83326-d904-11ec-a539-3aaaa53c3c78";"5.1.10042";"Pupuk Organik Fermentasi";"kg";"";"";""
"a458bd69-d904-11ec-a539-3aaaa53c3c78";"5.1.10043";"Uji Elisa Daging";"paket";"";"";""
"bc9fd33a-d904-11ec-a539-3aaaa53c3c78";"5.1.10044";"Uji Formalin";"paket";"";"";""
"d4494c67-d904-11ec-a539-3aaaa53c3c78";"5.1.10045";"APH (Agens Pengendali Hayati)";"kg";"";"";""
"bf48109e-6b74-11eb-9e21-309c234ddeac";"5.2.1";"Gelang Pasien";"pak";"";"";""
"c5c9f3da-7517-11eb-956f-d306a425ce97";"5.2.2";"Pembangunan Joglo di Kecamatan Jenawi";"paket";"";"";""
"d3411670-7517-11eb-956f-d306a425ce97";"5.2.3";"Jasa Konsultan Perencana Kantor Polsek Colomadu Kabupaten Karanganyar";"paket";"";"";""
"d916c8dc-7517-11eb-956f-d306a425ce97";"5.2.4";"Pembangunan Kantor Polsek Colomadu";"paket";"";"";""
"e02f57be-7517-11eb-956f-d306a425ce97";"5.2.5";"Pembangunan Kantor Polsek Colomadu";"paket";"";"";""
"e77e86da-7517-11eb-956f-d306a425ce97";"5.2.6";"Penataan Halaman Baru Kantor Satreskrim dan Satlantas";"paket";"";"";""
"ee14b527-7517-11eb-956f-d306a425ce97";"5.2.7";"Penataan Halaman Baru Kantor Satreskrim dan Satlantas";"paket";"";"";""
"f38d6639-7517-11eb-956f-d306a425ce97";"5.2.8";"Penataan Halaman Kantor Kejaksaan";"paket";"";"";""
"f91264dc-7517-11eb-956f-d306a425ce97";"5.2.9";"Kegiatan Rehab Kantor Makodim 0727 Karanganyar";"paket";"";"";""
"feddae20-7517-11eb-956f-d306a425ce97";"5.2.10";"Kegiatan Pembangunan Doorlop Gedung Mako Polres Karanganyar";"paket";"";"";""
"051b25b9-7518-11eb-956f-d306a425ce97";"5.2.11";"Kegiatan Rehab Plafon teras kantor bamin dan ruang siaga makodim";"paket";"";"";""
"0ba3cbb4-7518-11eb-956f-d306a425ce97";"5.2.12";"Kegiatan Pembuatan Ruang Ganti dan Toilet Lapangan Krida Muda Jl Nangka 3 Perumnas Ngringo";"paket";"";"";""
"10ad8ab9-7518-11eb-956f-d306a425ce97";"5.2.13";"Fasilitasi Program Hibah Air Minum Perdesaan";"paket";"";"";""
"321f26fe-7518-11eb-956f-d306a425ce97";"5.2.14";"Kegiatan Pengembangan SPAM Kawasan Rawan Air Program DAK Penugasan";"paket";"";"";""
"366664ff-7518-11eb-956f-d306a425ce97";"5.2.15";"Kegiatan Pengembangan SPAM Kawasan Rawan Air Program DAK Penugasan";"paket";"";"";""
"3b027ab0-7518-11eb-956f-d306a425ce97";"5.2.16";"Kegiatan Pengembangan SPAM Kawasan Rawan Air Program DAK Penugasan";"paket";"";"";""
"3f30e422-7518-11eb-956f-d306a425ce97";"5.2.17";"Kegiatan Pengembangan SPAM Kawasan Rawan Air Program DAK Penugasan";"paket";"";"";""
"43404da6-7518-11eb-956f-d306a425ce97";"5.2.18";"Kegiatan Pengembangan SPAM Kawasan Rawan Air";"paket";"";"";""
"47774b6a-7518-11eb-956f-d306a425ce97";"5.2.19";"Kegiatan Peningkatan Sistem Penyediaan Air Minum (SPAM) Desa Jatikuwung Kec. Jatipuro";"paket";"";"";""
"4c501094-7518-11eb-956f-d306a425ce97";"5.2.20";"Pembangunan Sistem Penyediaan Air Minum (SPAM) Desa Jatisuko Kec. Jatipuro";"paket";"";"";""
"50f5dab4-7518-11eb-956f-d306a425ce97";"5.2.21";"Kegiatan Pembangunan Sistem Penyediaan Air Minum (SPAM) Desa Malanggaten Kec. Kebakkramat";"paket";"";"";""
"57f245e5-7518-11eb-956f-d306a425ce97";"5.2.22";"Pembangunan Talud Monumen Tugu Joko Songo";"paket";"";"";""
"5c845113-7518-11eb-956f-d306a425ce97";"5.2.23";"Kegiatan Fasilitasi Program Sanitasi Dana Insentif Daerah (DID)";"paket";"";"";""
"62248b7e-7518-11eb-956f-d306a425ce97";"5.2.24";"Kegiatan Fasilitasi Program Sanitasi Dana Insentif Daerah (DID)";"paket";"";"";""
"66e1c675-7518-11eb-956f-d306a425ce97";"5.2.25";"Fasilitas Perdesaan dan Intensif Daerah Kategori Akses Air Minum Layak";"paket";"";"";""
"6b18983a-7518-11eb-956f-d306a425ce97";"5.2.26";"Kegiatan Sistem Penyediaan Air Minum Desa Lempong Kec.Jenawi";"paket";"";"";""
"74acabf7-7518-11eb-956f-d306a425ce97";"5.2.27";"Kegiatan SPAM dusun pengawat desa pulosari kec. Kebakkramat";"paket";"";"";""
